335,爱得没话说,Ron Underwood,在竞争激烈的政治选举中，撰稿人的地位显得尤为重要，凯文（迈克尔·基顿 Michael Keaton 饰）和茱莉亚（吉娜·戴维斯 Geena Davis 饰）正是其中的一员。看似风光的职业，背后却是巨大的压力和无情的斗争，一次偶然中，身心俱疲的凯文和茱莉亚相遇了，同病相怜的两人瞬间擦出了激情的火花。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bremBHwg2cAvFIGIRwlRtPMkgfL.jpg
336,时空特警,彼得·海姆斯,　　科学家们终于终于发明出了时空穿梭机，为了防止有人利用它回到过去改变历史，一支被称为时空特警的队伍成立了，马克斯（尚格·云顿 Jean-Claude Van Damme 饰）就是其中的一员。十年前，马克斯的妻子梅丽莎（米娅·萨拉 Mia Sara 饰）死于非命，凶手至今未被捉拿归案，这成为了马克斯的心结。  　　马克斯决心通过时空穿梭机来调查事件的真相，回到过去的他得知隐藏在幕后的黑手是名叫麦克考姆（马尔科姆·斯图尔特 Malcolm Stewart 饰）的议员，然而此人背景十分复杂，马克斯拿他无可奈何。女警菲尔丁（格劳丽亚·鲁本 Gloria Reuben 饰）成为了马克斯的搭档，跟随他回到1994年，捉拿麦克考姆，哪知道菲尔丁的真实身份其实是麦克考姆的爪牙，马克斯的计划再度失败。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bgxP6ws8ErBiarnb4S93vv0lkf4.jpg
337,真实的谎言,詹姆斯·卡梅隆,哈里（阿诺·施瓦辛格 Arnold Schwarzenegger 饰）是美国FBI的高级特工，他正在奉命调查一起跨国核武器走私案件。出于安全考虑，哈里连结婚15年的妻子海伦（杰米·李·柯蒂斯 Jamie Lee Curtis 饰）都没有告诉他的真实身份。海伦是一名普通白领，平凡的生活已令她心生厌倦。一次，汽车商西蒙假扮FBI特工，溜到海伦家谎称自己被人追杀。紧张刺激的经历很快令海伦着迷。这一切都没有逃过真正的FBI特工哈里眼睛。哈里利用间谍侦查手段令到西蒙洋相百出，并化妆成法国人正欲调戏海伦时，被恐怖分子突然袭击，两人被挟持到一个热带小岛。哈里和海伦最终能否逃出生天，挫败恐怖分子阴谋？,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mfrGFyRYn8dyXP4RSseR1EtHrCr.jpg
338,当男人爱上女人,Luis Mandoki,迈克尔（安迪•加西亚 饰）与爱莉丝（梅格•瑞恩 饰）有宽敞的寓所，可爱的孩子，生活中应该是充满了幸福的味道。可是爱莉丝酗酒的陋习成为了幸福的隐患，喝醉时她会对女儿大打出手。她明白自己的问题所在并极力想改正，于是她住进了专门戒酒的疗养院。可是当迈克尔看到妻子在疗养院与其他人相处甚欢的时候，心中突然感到了一阵失落，他仿佛感觉到自己在爱莉丝的心中已不再重要。爱莉丝还是成功戒酒了，性情大变比以前温和多了。爱莉丝依然与疗养院里认识的朋友来往，却招来了迈克尔的不满。盛怒之下，迈克尔离开了他与爱莉丝的家。当两人再次重逢时，爱莉丝盛情邀请到她家中参加她的康复报告会。报告会当天，迈克尔感觉自己的行为是对爱莉丝造成多么大的伤害……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/iMwNWnixJ1ClDKDcA8eO69wjR41.jpg
339,狼人,迈克·尼科尔斯,黑夜，威尔·兰德尔驾驶汽车在郊外撞死一只狼。但他走进这只死狼时，它却出人意料的复活，咬了他的手后逃进树林不见了。翌日，威尔在家睡了一整天。自从遇见狼之后，威尔发现自己的感官比过去灵敏得多了，例如听觉、嗅觉和视力都很好，工作效率也很高。他发现妻子的衣服上有一种奇怪的气味。他去斯图尔特的公寓，像一只狼似地狠狠咬了斯图尔特的手。威尔找到一位研究被动物附体的专家亚历齐亚斯博士，告诉他也许他正在发生身体方面的变化——变成一只狼。随后交给他一张护身符，并说用它可以阻止这种变化。翌晨，夏特死了，她的喉咙不知被什么人撕裂了。劳拉为威尔提“案发时他不在犯罪现场”的证明，但随后去向警察告发。斯图尔特追赶劳拉，威尔扔掉了护身符跳起来解救劳拉。经过一场搏斗，劳拉终于用手枪击了斯图尔特。威尔逃进树林，变成了一只活生生的狼。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/8ocZb9x6rN82i8ZzZ05j1vWKVOC.jpg
340,义海倾情,劳伦斯·卡斯丹,故事开始于怀俄明州的乡间，我们的主人公怀厄尔普（凯文·科斯特纳 Kevin Costner 饰）就出生在那里。为了参加南北战争报效祖国，怀厄尔普离家出走英勇的赶往前线，却因为年龄的问题而被拒绝入伍。之后，怀厄尔普开始攻读法律，并且邂逅了名为乌瑞拉（贝蒂·巴克利 Betty Buckley 饰）的女子。两人双双坠入爱河之后很快便携手步入了婚礼的殿堂。 然而，幸福美满的日子却并没有维系太长的时间，一场大病夺走了乌瑞拉的生命，令怀厄尔普陷入了绝望和自暴自弃之中。就在他濒临崩溃之时，父亲尼古拉斯（吉恩·哈克曼 Gene Hackman 饰）来到了他身旁，将怀厄尔普重新引回了正途。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/keiS98bRW9yuZqxfWEipYGZTH0i.jpg
341,轰天杀手,Damian Harris,"CIA operative Nelson Crowe is tasked with a deadly assignment: infiltrate a highly secret industrial espionage firm. Once inside, he teams with Margaret Wells, a master spy and seductive manipulator, in a plot to overthrow the organization's sinister president, which leads them into a darkly mysterious web of intrigue -- and shocking murder!",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg
342,A Man of No Importance,Suri Krishnamma,"Alfie Byrne is a middle-aged bus conductor in Dublin in 1963. He would appear to live a life of quiet desperation: he's gay, but firmly closeted, and his sister is always trying to find him ""the right girl"". His passion is Oscar Wilde, his hobby is putting on amateur theatre productions in the local church hall. We follow him as he struggles with temptation, friendship, disapproval, and the conservative yet oddly lyrical world of Ireland in the early 1960s.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nSBeudgK6eFA1kzSAR4b8ndZked.jpg
343,那他妈怎么了,Jefery Levy,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3bq91jWCReRrqlPn81alSoxeXoP.jpg
344,A Low Down Dirty Shame,基能·艾沃里·韦恩斯,"A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
345,Boys Life,Raoul O'Connell,"Each of the three short films in this collection presents a young gay man at the threshold of adulthood. In ""Pool Days,"" Justin is a 17-year old Bethesda lad, hired as the evening life guard at a fitness center. In the course of the summer, he realizes and embraces that he's gay. In ""A Friend of Dorothy,"" Winston arrives from upstate for his freshman year at NYU. He has to figure out, with some help from Anne, a hometown friend, how to build a social life as a young gay man in the city. In ""The Disco Years,"" Tom looks back on 1978, the year in high school that he came out of the closet after one joyful and several painful encounters",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jXKecGbSp36C486myi1pbe6EKAI.jpg
346,Colonel Chabert,Yves Angelo,"When Colonel Chabert returns from the war, he discovers that he has lost everything.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/Usaduh828gtYe6jw9DosnPJ7I9.jpg
347,蜜桃猎杀令,Russ Meyer,三个艳舞女郎在沙漠公路上驾车飞驰，她们先调戏了一对情侣并劫持了其中的女孩，而后又在沙漠里遇见了一家父子。她们发现这家人藏匿了很多现金，于是她们计划劫掠这一家人，而这家三个男人也垂涎于这四个女子的美色……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4mld2L1vWqgqFQmKa7KU4HzLKPi.jpg
348,杰森恋曲,Doug McHenry,The story of a young man who must confront his own fears about love as well as his relationships with family and friends.,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/y3ZZJFdTYd4SezXv1gjRv19Jy32.jpg
349,街头霸王,斯蒂芬·E.德·索萨,据风靡全球的格斗游戏“街头霸王”游戏改编的真人版本，尚格 云顿主演，喜欢街霸的切莫错过！经逊将军掳走了六十三名解放工人为人质，威胁联军部队在七十二小时内交出二十亿赎金，联军基路上校与甘美将军查探比逊总部保垒地点企图救人，却因记者春丽把事情越弄越复杂。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg
350,高地人3：终极次元,Brad Mirman,第三部电影是在1994年拍摄的，这意味着它是第二部电影的前传。几个世纪前，他深爱的妻子希瑟去世后，康纳·麦克劳德离开苏格兰高地，在世界各地流浪。最后，他到达了日本，在那里他遇见了著名的巫师中野，他也是一名仙人。不久，他们成为了朋友，中野教授了一些技巧。但有一天，一个宿敌，凯恩来到日本，他愿意找到中野的洞穴并杀死他。虽然他成功了，但在切断了中野的头颅后，山塌了，凯恩被困住了。现在，几个世纪过去了，一场挖掘揭示了这一点。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4lVKy9bsVw78EFhd4yHTDwgBr0U.jpg
351,Federal Hill,Michael Corrente,"In Providence's Italian neighborhood, Federal Hill, five young are immersed in drugs, crime and violence. Everything changes when one of the guys in the band know love.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qChLfULhgAhWHG9LbcBIv80r32i.jpg
352,战栗黑洞,约翰·卡朋特,"在故事结构上具有后味道的悬疑恐怖片，将观众带入“真实""、“虚拟真实""的辩证之中。萨姆．尼尔饰演私家侦探，受为出版商追查一名突然神秘失踪的恐怖畅销小说作家的下落，他作品的一些出奇之处是能够令读者发疯，造出很多失去理性的暴力行为。侦探起初并不相信此书具有魔力，但在他追到了书中所写的故事发生地点时，竟发现那些情节都是真实的，他自己也变得越来越疯狂。约翰．卡彭特导演本片的成绩普通而已，但幻想力丰富的剧情却着实吸引着观众一步一步深入故事气氛之中，希望寻找出事件的真相，片中的一些特技效果很能挑战人们的视觉经验。",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5fmxO0ouglNw5z14ybRWzQmqmxP.jpg
353,旋转牛郎,约翰·G·阿维尔德森,这部电影记录了Lane Frost的生活，1987年PRCA斗牛世界冠军，他的婚姻以及他与Tuff Hedeman（三届世界冠军）和Cody Lambert的友谊。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg
354,霹雳硬小子,Jeff Pollack,卡尔是天才型球员，希望能打NBA的球队，前程似锦的他，因朋友引诱，加入帮派拥有的球队，学校的警卫汤姆不忍见他误入歧途，开导卡尔，与他并肩对抗黑道，后来谢普被帮派枪击，但他的努力并没白费，卡尔终于被大学篮球队吸收，并崭露头角，踏出迈向NBA的第一步。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/q7CCx8aj8uME1fBa4KzTMdeWxXu.jpg
355,亚当斯一家的价值观,查尔斯·亚当斯,亚当斯庄园多了一个刚出生的婴儿，Morticia（Anjelica Huston 饰）被他搞得焦头烂额。Gomez（劳尔·朱力亚 Raul Julia 饰）雇了个保姆Debiie，她很讨亚当斯一家人的欢心。但Pugsley和Wednesday看穿她的用心，用来她是有名的“黑寡妇”，小时候便杀死了她的父母，后来又连续为钱杀死了她的两个丈夫。但当孩子们还来不及告发Debbie时，Debbie已经将他们都送去了夏令营，和Fester叔叔结婚了。婚后，Debbie想尽办法想要把Fester叔叔杀死，还要伪装成一场意外，但每一次都没能得逞。而尽管夏令营很好玩，但孩子们不断的惹老师生气，不停地破坏小朋友们的游戏气氛，为的就是老师能早点把他们送回家，好让他们能警告他们的家人：小心Debbie…,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg
356,纯真年代,马丁·斯科塞斯,"9世纪70年代的美国上流社会,年轻女子离婚是件很不道德的事情。而从欧洲回到纽约的女伯爵埃伦,恰是这样一个“败坏门风”的人。埃伦的表妹梅已和律师纽兰·阿切尔订婚。纽兰虽然处事中规中矩但内心极端蔑视这个社会虚伪的道德准则。事实上青春时代的纽兰既已暗恋过埃伦,多年后再次相遇,使他的内心波澜起伏。纽兰为抑制自己的情感,向梅求婚,端庄娴静的梅内心玲珑剔透,早已察觉未婚夫情感有异,但却不动声色,二人结婚了。纽兰很快便发现自己在婚姻的束缚下渐渐失去了自我,并深刻地明白了:自己真正爱的人是埃伦。纽兰无法再欺骗自己,终于向同样备受煎熬的埃伦倾吐了心中的爱,并决心去欧洲找埃伦。但此时,妻子梅平静地告诉他:自己已怀孕,并且告诉了埃伦。世俗的规则终于成功地拆散了埃伦和纽兰。多年后,已届老年并已丧妻的纽兰终于有机会见到埃伦,然而他只是在楼下遥望着埃伦的窗口,年轻时代的埃伦灿烂的笑容在纽兰的心中如鲜花绽放……",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg
357,摇滚总动员,Michael Lehmann,影片讲述了Chazz、Rex 和Pip三人组成了摇滚乐团，他们为了出名而假装劫持了一家电台，由此引发了一系列喜剧故事。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4xPG8pPMyeoec48gKWbbC85EC8j.jpg
358,灌篮高手,保罗·迈克尔·格拉泽,凯文·培根饰演美国大学篮球队的助理教练，偶然在纪录片中发现了一名非洲的灌篮好手，于是飞到当地去想拉拢他加盟，不料他竟是土著的王子，父王坚持不让儿子去美国打篮球。此时，温亚比国正处内忧外患，另一族的不肖分子窥温亚比的丰富矿藏而捣乱。双方决定以一场篮球赛定输赢，贝肯只好使出浑身解数帮助温亚比打赢这场球。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg
359,疯狂盯梢令,约翰·巴德姆,　　影片讲述了三个男主角为了找到可以控告洛杉矶黑帮老大犯罪的主要证人，装成一个中产阶级家庭住到郊区别墅中，对邻居展开侦查盯梢的行动。他们表面上看来和乐融洽，实际上却各有私心而闹得水火不容。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hBItFUmCrRS1mel0TM69ymBD79k.jpg
360,致命女人香,Jonathan Kaplan,　　故事发生在1890年的科罗拉多州，科迪（玛德琳·斯托 Madeleine Stowe 饰）、安妮塔（玛丽·斯图尔特·马斯特森 Mary Stuart Masterson 饰）、艾琳（安迪·麦克道威尔 Andie MacDowell 饰）和莉莉（德鲁·巴里摩尔 Drew Barrymore 饰）是四位风姿绰卓的妙龄女子，因为被一位军官调戏，科迪失手将他杀死，不得不面临被绞死的命运。另外三人在处决前将科迪救下，四人就此踏上了逃亡的旅途。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oDHzFKU50ayk2IxQRcbOSG2XTTe.jpg
361,巴塞罗那,惠特·斯蒂尔曼,当时的巴塞隆纳正值多事之秋，对抗北大西洋公约组织与仇视美国人的情绪正高涨。泰德因工作关系来到巴塞隆纳，个性孤僻的他过着离群索居的生活，过得倒也平静。而当他的海军表弟佛瑞德突然造访时，他平静的生活被打破了……,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
362,Being Human,Bill Forsyth,One man must learn the meaning of courage across four lifetimes centuries apart.,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1OJilNyyJPH3es0HZzebJjuPJua.jpg
363,贝弗利山人,Penelope Spheeris,一个原本出身贫苦的乡村家庭，因在西弗吉尼亚州的家园里发现石油，从此飞黄腾达，遂搬离这个穷乡僻壤，迁到富豪名人聚居的比佛利山庄居住。他们一下子挤身富豪行列，暴发户相展露无遗，更被许多投机骗子视为最肥美的羊牯，闹出笑话连篇。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/refYLEQvzkY63i2IHronCPQODex.jpg
364,比佛利山超级警探3,小丹尼尔·皮特里,　　我们的反常规干探艾索（艾迪•墨菲 Eddie Murphy 饰）又回来了！艾索身为底特律的刑警，却三番四次跑到了洛山矶去破案，这次也不例外。艾索被派遣调查一宗谋杀案，他发现了案中的一连串线索，顺藤摸瓜之下最终追踪到了洛山矶比佛利山上一个大型游乐场的主人。 回到久违的洛山矶，艾索当然要找到前两集的最佳拍档――洛山矶刑警比利（祖德•莱茵霍尔德 Judge Reinhold 饰）。于是比利和艾索两人深入虎穴，直接来到了游乐场调查。没想到的是，游乐场主人在这里设置了重重障碍，面对他们的将是连场恶斗！,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg
365,黑骏马,卡罗琳·汤普森,“黑骏马”是一匹漂亮的优种黑马，从小生活在贵族人家，受过良好的训练，性格温顺、善良，而且聪明、机智，主人非常喜欢他。但是好景不长，主人家里有了变故，黑骏马不得不被卖掉。他一连被卖过多次，接触过各种人：有喝多了酒就拿马撒气的醉汉，有动辄抽鞭子的出租马车车夫，有不把动物当回事的野蛮人，也有把动物当成朋友的好人家，尝尽了人间的甜酸苦辣。最后它侥幸有了一个好的归宿。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
366,战悚目击者,迈克尔·艾普特,　　瞎眼的小提琴家艾玛获赠眼角膜后恢复视力，但首先看到的却是一宗谋杀案。由于她只能看到一些扭曲不清的映象，故警方对她的证词感到怀疑，甚至认为那是她在童年遭母亲虐待而产生的幻觉。但年轻的刑警约翰对艾玛提供的线索锲而不舍地追查，结果有出人意料的发现。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/z2gLlh5rCV67FVBJp4qn9A25vdq.jpg
367,零点爆破,乔·巴特尔,　　讲述吉米原在警局负责炸弹拆穿的工作。因为工作过于危险，他辞去工作改为任教于警察学校。然而没过多久接任他工作的同事却因炸弹爆炸而身亡。他怀疑这个炸弹乃是他熟悉的人所安装。当他深入调查之后发现，他过去在爱尔兰共和军的老师兼伙伴，当年因为他的告密而入狱，现在要来向他报仇了……  　　影片由汤米·李·琼斯（《亡命天涯》）、福里斯特·惠特克（《末代独裁》）等诸多好莱坞明星助阵。  　　《零点爆破》片在处理爆破场面有两场最为吸引，爆车、爆船，也可谓达到大爆炸的感官刺激。确实，一班幕后精英确实花了不少心思设计，这点从影片不断营造气氛方面可以肯定。剧中刺激过瘾的地方，相信是爆炸前一刻的情节处理，插电话接驳线、开煤气炉等生活小节也在企图制造一种危机感，好让观众透不过气。在人物性格与铺排正邪斗法方面，《零点爆破》也下了不少工夫，务求故事说来合情合理，且讲述了一段不光彩的往事，令剧情走向多元化，对于一部刺激动作电影来说，尽管用上公式化的商业元素，但也强调了动作戏的基本要求。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fD23iryzdjfRU05nQAQriD0A3AR.jpg
368,火爆教头,威廉·弗莱德金,一名大学篮球队教练本来用正规方法训练他的球员，可是在他输掉了生平的第一个球季之后，他开始采各种火爆手段来刺激那群菜鸟球员以争取胜利。本片剧本写出了不少大学篮球赛的黑幕，对这个校园运动系统的丑陋面有所讽刺。导演威廉．弗里德金处理打球动作场面表现不俗，尼克．诺尔蒂扮演火爆教头亦卖力得很，加上不少NBA明星客串亮相演出，应该可以让喜欢篮球运动的观众叫好。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
369,蓝色天空,Rama Laurie Stagner,　　汉克上尉专门从事核武器的研究，他工作投入，因而忽视了妻子与家庭。妻子卡尔丽却是个爱表现的人，不甘心过平淡的生活，性格放荡不羁。在一次核试验中，由于准备不充分，使两名无辜者受到伤害。军方竭力掩盖事实，汉克却试图阻止试验，结果与上司文斯发生冲突。汉克哪里知道，这位长官与他妻子有染，正企图借此机会陷害汉克。不久汉克被送入了疯人院，被折磨得死去活来。卡尔丽尽管任性，但终于意识到丈夫的重要，于是她开始营救汉克。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg
370,异形基地,Abel Ferrara,恐怖事件接二连三地在某军事基地发生，外星生物在人们熟睡的时候正大批侵入人体和大脑，进而毁灭人类……玛蒂和弟弟跟随从事环保工作的爸爸来到一个军事基地，调查那里的化学污染情况，恐怖之事从此接踵而来。刚进基地玛蒂就觉得那里的人都很怪异。原来这个基地已被外星来的一种生物所占领。它们趁人们熟睡的时候侵入人的体内和大脑，让他们成为活死人，企图籍此占领所有的军事基地。进而毁灭人类。玛蒂的父母及弟弟都相继被外星生物杀死。玛蒂在飞行员蒂姆的救助下逃出该基地，并在路上炸毁了将外星生物运往其它军事基地的卡车。但除了他们俩之外，又有谁会相信这段经历呢？,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/s8WdtuOBvfEsuPtbQVpNfEgd5aR.jpg
371,盒装美人,Jennifer Lynch,在外科医院院长尼克（朱利安·山德斯 Julian Sands 饰）的眼中，风情万种的海伦娜（雪琳·芬 Sherilyn Fenn 饰）是自己的缪斯，可是对于这个追求者，海伦娜并没有放在心上。为了将海伦娜留在身边，尼克设计让她错过了航班，没想到聪明的海伦娜察觉了尼克的阴谋，却在逃跑的途中发生了车祸。从昏迷中醒来的海伦娜发现自己失去双腿，而站在自己面前的，正是罪魁祸首尼克，尼克向海伦娜解释截肢是为了保住她的性命，而海伦娜并不相信。就这样，两人扭曲的关系开始了。在一次企图用手掐死尼克的行动后，海伦娜失去了她的双臂，至此她彻底沦为了一个丧失一切行动能力的摆设，生活起居皆由尼克照料。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vgs0h94IllpZRheIjBTonjR7Zf2.jpg
372,布朗克斯的故事,罗伯特·德尼罗,1960年代，纽约意大利人集结的布朗克斯区。黑帮老大辛尼（查兹·帕尔明特瑞 Chazz Palminteri饰）是当地赫赫有名的帮会人物。在一宗凶杀案现场，九岁的男孩安奴（弗朗西斯·卡普拉 Francis Capra饰）目睹了这一切。为了街区的名誉，安奴拒绝供出凶手就是辛尼，此事促使他俩展开一段俨如父子般的忘年友情。然而安奴的父亲罗兰逊（罗伯特·德尼罗 Robert De Niro饰）对此却并不赞成，唯恐儿子误入歧途。八年后，十七岁的安奴（李洛·布兰卡托 Lillo Brancato饰）已经成长为一名英俊少年。辛尼的势力正在逐渐扩大，安奴对辛尼愈发崇拜，对黑帮生活也更加向往。诚实正直的罗兰逊对儿子的忧虑越来越重。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
373,臭屁小子,Adam Resnick,"A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat, and faces the wrath of a crew that considers him bad luck.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
374,Calendar Girl,约翰·怀特塞尔,"Three young men go on an end of the summer trip to Hollywood, California. Their quest: to fulfill the fantasy of meeting Marilyn Monroe.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg
375,情枭的黎明,布莱恩·德·帕尔玛,　　卡利多因贩毒而被判入狱30年，在他入狱的第五年，律师大卫将他从监狱救了出来。卡利多出狱后的理想就是赚够7万5千美元离开这里和还清欠大卫的人情。决心洗心革面的卡利多却摆脱不了命运的捉弄，当他勉为其难地答应表弟作为旁观者参加一次毒品交易，他卷入了一场黑吃黑的勾当。当他保住了毒品后，他从毒贩那里获得了2万5千美元作为酬劳。卡利多将这笔钱入股到一家名为天堂乐园的夜总会后，他开始寻找他的女人，凯尔。当卡利多找到凯尔后，两人的关系在微妙中回旋。这时，大卫收了一位黑手党首领的钱，答应帮助他的伙伴越狱。于是，大卫找来了卡利多帮忙。虽然凯尔苦苦哀求，为了报恩，卡利多还是答应了去执行这一危险任务……  导演布莱恩狄帕玛向来以制造惊悚悬疑效果著称，早期的「魔女嘉莉」、「替身」为此类电影的经典作，此外社会写实片「疤面煞星」、「铁面无私」等，亦是脍炙人口的作品。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/g6D7mjQtndu768cusGmoEQY9fTB.jpg
376,城市乡巴佬2,保罗·韦兰德,"Mitch Robbins' 40th birthday begins quite well until he returns home and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil and unfortunately Glen he tries to find the hidden gold of Curly's father in the desert of Arizona.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
377,从头再来,米克·杰克逊,"Pogue is a private eye with a problem: every morning when he wakes up, he has total amnesia, waking up with a 'blank slate'. Since he is in the middle of a hot investigation and has a developing romance, this is less than convenient.",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
378,绝岭雄风,迈克尔·弗朗西斯,　　加贝是一名高山抢险队队员，对于他来说，不断的征服一座又一座看似高不可攀的山巅就是人生的全部意义所在。然而，在一次行动中，由于加贝的疏忽导致了朋友意外坠山而亡，心中充满了愧疚与悔恨的他决心就此放弃攀登。一次偶然中，加贝接收到了一个神秘的求救信号，信号的发出地位于雪岭之巅，和朋友哈尔、杰西一起，加贝决心到那里一探究竟。让加贝没有想到的是，在雪岭等待着他的，竟然是一帮穷凶极恶的劫匪和一群手无寸铁的人质。比环境更险恶的，是人心，这一次，加贝能否逢凶化吉呢？,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/j7OJJGm5iC7quW0EQGuwcqNQNq0.jpg
379,尖头外星族,Steve Barron,来自外星球的巨蛋头家族，某次出任务失败沦落地球。家族成员只好想尽各种办法溶入美国的中产社会，因而引发了不少臭事。,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4eHnstayi28SCHv8ATcISFEv1Rl.jpg
380,夜色,Richard Rush,年轻的心理医生比尔（布鲁斯·威利斯 Bruce Willis 饰）因为病人蜜雪在他面前跳窗自杀，深受打击。为了抚平自己波动的情绪，他来到洛杉矶，找到他的老友鲍伯。鲍伯也是心理医生，他将一些病人聚在周一训练他们能舒坦的面对其它人，但次日，鲍伯被残酷地谋杀了，身中38刀。比尔开始调查，发现一名叫萝丝（珍·玛奇 Jane March 饰）的神秘女子，比尔找到萝丝，得知她患有三重分裂人格，并受人控制。原来控制萝丝的竟然是她的哥哥，她的哥哥由于痛失自己的亲弟弟，于是，强迫萝丝装扮成已死的弟弟。当比尔发现了这一切，萝丝的哥哥也开始向他下手了 ······,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/584MXUHljFOvhHVc9oXtHuq12U8.jpg
381,Cops & Robbersons,Michael Ritchie,"Hard-as-nails cop Jake Stone moves in with the Robbersons so he can watch a hitman who has moved in next door. The hitman is one thing, but can he survive the Robberson family?",https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
